cycle,b1c0,b1c11,b1c14,b1c15,b1c16,b1c17,b1c18,b1c19,b1c1,b1c20,b1c21,b1c23,b1c24,b1c25,b1c26,b1c27,b1c28,b1c29,b1c2,b1c30,b1c31,b1c32,b1c33,b1c34,b1c35,b1c36,b1c37,b1c38,b1c39,b1c40,b1c41,b1c42,b1c43,b1c44,b1c45,b1c4,b1c5,b1c6,b1c7,b1c9,b2c0,b2c10,b2c11,b2c12,b2c13,b2c14,b2c17,b2c18,b2c19,b2c1,b2c20,b2c21,b2c22,b2c23,b2c24,b2c25,b2c26,b2c27,b2c28,b2c29,b2c2,b2c30,b2c31,b2c32,b2c33,b2c34,b2c35,b2c36,b2c37,b2c38,b2c39,b2c3,b2c40,b2c41,b2c42,b2c43,b2c44,b2c45,b2c46,b2c47,b2c4,b2c5,b2c6,b3c0,b3c10,b3c11,b3c12,b3c13,b3c14,b3c15,b3c16,b3c17,b3c18,b3c19,b3c1,b3c20,b3c21,b3c22,b3c24,b3c25,b3c26,b3c27,b3c28,b3c29,b3c30,b3c31,b3c33,b3c34,b3c35,b3c36,b3c3,b3c40,b3c41,b3c42,b3c43,b3c44,b3c45,b3c4,b3c5,b3c6,b3c7,b3c8,b3c9
12,1.0743390333992227,1.0586190838665013,1.0740123084330848,1.0653997819568966,1.0844706158715847,1.07610566952457,1.0696040891906666,1.0887403266436424,1.0818241838567495,1.0735910500895192,1.0837110398278265,1.082846997600055,1.077968491360731,1.078767601135471,1.0912363476985822,1.0824956262548846,1.080984917652747,1.082971483615983,1.0855517704584712,1.083491421630828,1.0982485039440233,1.081177521178379,1.096365623448698,1.0801176276003321,1.0743307124249764,1.0814619975071147,1.0782503897384905,1.0762663302710729,1.0857471565221581,1.0872557305261639,1.0829446605906436,1.0838652456343643,1.0715479519038538,1.0882616860223402,1.0876662183862664,1.0809413673741977,1.0787594117172605,1.0799080661101454,1.096299708831663,1.0870145123650614,1.0727036430906294,1.0733926436894086,1.0752966756796456,1.0741460666195048,1.0830906895053252,1.082054475545612,1.0733605404580393,1.0665922433441757,1.0486892082153623,1.0663901800832853,1.087708743413036,1.0813286934343207,1.0842013669309223,1.0779117592497378,1.0714921862834803,1.0713293176131131,1.081779078689233,1.0701616639228302,1.0762784679759918,1.0766823065753472,1.0780360397013027,1.071441727371615,1.078631343726895,1.0788512919542819,1.0837618057929543,1.073889998460815,1.07301321028372,1.084105485860289,1.0790864181860926,1.07418424867621,1.084587131345252,1.0684226112631017,1.081865181242565,1.0738577749520941,1.0823317601748854,1.0789171124284083,1.0752553824607431,1.0745451215793826,1.0779141387451576,1.0492827064085728,1.0754575627648704,1.0717034244159276,1.0723423023757421,1.0705131222752078,1.0644154734483027,1.0705131245320965,1.0765787492217604,1.0691934095424218,1.0767366928181574,1.070998098843921,1.0636109348017921,1.067645984640808,1.070017697525175,1.0738312910739203,1.0683081725132104,1.0676643259420806,1.0682355399870702,1.0587676398571606,1.0500926869952978,1.0644460041819062,1.0751864620339169,1.063835801971068,1.0519568220159936,1.0701888750939221,1.0718729844571013,1.071045176102804,1.062571930822876,1.0640654393387936,1.065251565589973,1.0602282794304074,1.0650637018106126,1.0633633268344194,1.0539146129920567,1.0692798903037872,1.0728787051649877,1.0731056444125644,1.071428780951511,1.074634782551227,1.0536988615737215,1.0616926345996145,1.0705116743594965,1.068108233733624,1.0730031292581765
13,1.074365225380465,1.0587560436465189,1.074039199488327,1.065454051625182,1.0844374212579098,1.0762874665571216,1.069724641394135,1.0888476565594063,1.0819471325072927,1.073506031027752,1.0836554849040523,1.082891604783773,1.0780348254722203,1.0788624201039414,1.0912822520331045,1.082558526948327,1.0810132128890586,1.0830234172200337,1.0856374441441123,1.08354237746709,1.0982705468821634,1.0812185556540281,1.0964152748368161,1.0802022592638976,1.0743920024891929,1.0814956562415503,1.0782915137105948,1.0763154082710487,1.085796507848295,1.0872968568216939,1.0829837898683592,1.0839241035563645,1.0715760681176565,1.088273386218336,1.0877139001952074,1.0810659907365503,1.0787666690043627,1.0798971415720278,1.0961923739894324,1.087122671942703,1.0726264897320306,1.073488268157285,1.0753737612727,1.07415947792579,1.0831013159878704,1.08216870989928,1.073721124881467,1.0666703084965001,1.0485918223616602,1.0658055910895192,1.0878898962792498,1.0814839447705726,1.0843391244536693,1.0779290681198257,1.0716114382670345,1.071432988519873,1.0818925269762427,1.0702776342272802,1.0764166861943791,1.07685799814095,1.0781606785555498,1.071572587996627,1.0787530336835154,1.0790006752527375,1.0839267313500263,1.0740627094066828,1.0731753876850894,1.0843281127414737,1.0792372428032817,1.0743116190918451,1.0847504669653112,1.0684023266630711,1.0819998849053594,1.0740435135188606,1.0824696252643016,1.0791138847555644,1.0754553693823352,1.0746984488020357,1.0780883367484542,1.04947831200885,1.0754938952515127,1.0718327411917294,1.072320494083991,1.070569752349973,1.064477559115456,1.0705624767211643,1.0766350201330868,1.0692872000128855,1.076862204991987,1.0710562005239512,1.0636784206482712,1.0666199795726121,1.0700360278105356,1.0738361172806745,1.0683404261327731,1.067737978926954,1.068122694021141,1.0588462265213954,1.050144361908855,1.064523081925482,1.075246319678556,1.0638691048927524,1.0518026284760498,1.0702919230264218,1.0719377168764466,1.071108496471945,1.0626062872135877,1.0641001380791564,1.0652702165600867,1.060301010396238,1.0650869230164854,1.063465587603444,1.0540015733006995,1.0693600981326123,1.072947757011727,1.0732067528036655,1.071500144931937,1.074682236032206,1.0537181668745024,1.061456121318955,1.0705963004347243,1.0681934817363117,1.0730901124933294
14,1.0744638079430904,1.058982578114166,1.0742289381500654,1.0656762500108146,1.0845821508609352,1.0764432231515337,1.0698265705865397,1.0889249878035634,1.0819778365498507,1.0736057262162833,1.0837988815401691,1.082924049884574,1.0780861722191748,1.078938417017066,1.0913007693141947,1.0825973891013132,1.0810407471958141,1.0830641739521647,1.0856451055407712,1.08358503642945,1.098278995546547,1.0812489252621384,1.0964512103433952,1.080262340974823,1.0744363858431578,1.0815562777379797,1.0783597450865758,1.0763493477928454,1.0858391840318236,1.0873266687956655,1.0830120558584955,1.0839749480775096,1.0715934113965144,1.0882768603675574,1.0877503846427314,1.0813242084945103,1.0789513287389276,1.0800630623500889,1.096235466641083,1.0872135548578028,1.072530425725836,1.0735718757298391,1.0754487015903391,1.0741532926050295,1.0831033078522103,1.0822666734596198,1.0740165518429496,1.0667763045377017,1.0484910896623059,1.0652302606292956,1.0880665856007505,1.0816092240108124,1.0844619645646643,1.0779329299275213,1.0717249900841175,1.0715313413300371,1.081980916107668,1.070421448168014,1.076539177490837,1.0770115660148578,1.0782746037741748,1.0716979748534428,1.078859730246339,1.0791209886310174,1.0840643866255102,1.0742037597514684,1.0733098778062864,1.084517967920517,1.0793785163227798,1.0744185711180285,1.0848935402126232,1.068373758084644,1.0821165117096194,1.0742041114245087,1.0826022444351535,1.0792874540027297,1.0756351928185386,1.0748312613314694,1.0782387563490738,1.0496409364216395,1.0755144421389966,1.0719500888458118,1.072275032151606,1.0706252688717095,1.0645207137009085,1.0706082573134843,1.0766848840031156,1.069363118281168,1.076969474045396,1.071098360341046,1.0637834856870065,1.065468996397568,1.0700511792203815,1.0738402541244312,1.0683690176713194,1.067807462696413,1.0679976296284786,1.0589144900212308,1.0501922691352674,1.0645977536214803,1.0752980348841485,1.063903233158806,1.0516505129751932,1.0703901732477736,1.0719876401379218,1.0711686062520671,1.062640831674136,1.0641295113709262,1.0652828067377915,1.0603566841553425,1.0651049653395614,1.0635595061954237,1.054086494194085,1.0694418913731871,1.0729967824842854,1.073293625996735,1.071562142534001,1.0747217050867097,1.0537341326656224,1.0612163630869529,1.0706576790907212,1.0682661655406147,1.073155368951596
15,1.0746679839477524,1.0592532605844054,1.0745080160321105,1.065986016234715,1.0848417067606495,1.0765742169092616,1.0699110211012457,1.0889746148698818,1.0819710586736213,1.073777631645985,1.0840255863488688,1.0829491674645366,1.078128899014906,1.0790020592956182,1.0912893313595529,1.0826051492672664,1.0810688224805691,1.0830987122000069,1.0856259330686933,1.0836211016983284,1.098278780805823,1.0812720206284738,1.0964747071308771,1.0802949358822962,1.0744587412934536,1.0816303167453825,1.0784403253038466,1.0763734348439828,1.085879888823601,1.087348737668744,1.0830357860526343,1.0840181087719798,1.0716019878622898,1.088275948973179,1.087777274635108,1.0816392625235989,1.0792291989833087,1.0803455501149122,1.0963600720252054,1.0872955673672795,1.0724219787070344,1.0736434937452293,1.0755222853708994,1.0741282498445233,1.0830963079708815,1.0823463130888895,1.0742105837956197,1.0668970121247559,1.0483894557000801,1.0646710735409535,1.0882323812267687,1.0816991659863584,1.0845654772019802,1.0779236906050176,1.0718372617922647,1.0716240313201344,1.082045535367449,1.0705767246073488,1.0766561479859131,1.077147639795549,1.0783894232721303,1.071820385875976,1.078955430292155,1.0792162021202107,1.0841798893759789,1.074305916622001,1.0734076981774816,1.0846787503274844,1.079514975808795,1.0745083902174226,1.0850199617105822,1.0683382411690694,1.0822165380163742,1.0743442421110732,1.0827283869157263,1.079433881424521,1.075789275798949,1.0749381011537589,1.0783653883018647,1.0497727453507766,1.075523971460527,1.0720549383116724,1.0722093856625992,1.070680303867112,1.0645363049224659,1.0706467071009729,1.0767299223214983,1.0694222469464076,1.077057243739459,1.0711228015283498,1.0639071725644782,1.064531108065301,1.0700578122820503,1.0738417823628388,1.0683898889402639,1.0678673558786276,1.0678624725017443,1.0589677806776217,1.050239502224411,1.0646751762169175,1.0753440890131174,1.0639417232847617,1.0515018777787322,1.0704867646624865,1.072023894996459,1.0712270664362884,1.0626758683088084,1.0641524849664215,1.0652927977631879,1.0603968161550181,1.065121921719467,1.0636391952929598,1.0541660873846324,1.0695190184310348,1.0730304801655615,1.0733704988492172,1.0716085215459459,1.074750998032796,1.0537471268981864,1.060974822077911,1.0706895415202304,1.0683245027887514,1.0731965104873018
16,1.0749804836559096,1.0595133782404142,1.0748022424124468,1.0663037960699095,1.0851387860450883,1.0766851988737645,1.069977877050989,1.0890030893938747,1.0819540252322617,1.0739331917244295,1.0842414257179893,1.0829686473657185,1.0781666925567546,1.079057242734509,1.0912501873421623,1.0825803242712584,1.0810966476158164,1.0831304943147833,1.0856061954918996,1.0836512339144664,1.098274436676598,1.0812904006487183,1.0964867990532543,1.0803005864101785,1.0744579546898732,1.0816993774037407,1.0785139895415254,1.076393113266245,1.08592006199302,1.0873652613806102,1.0830580770035678,1.0840524919350611,1.0716025655524146,1.088271866070937,1.0877961663958435,1.0819457455855481,1.0795177862565972,1.0806651609956228,1.0964837749395522,1.0873716853163666,1.072304651174638,1.073704109396897,1.0755930502275461,1.0740866485153764,1.0830807437333245,1.082407701776549,1.0742947586975444,1.067012947195002,1.0482886780464324,1.0641279060478375,1.0883825846247486,1.0817544470003924,1.084649795717055,1.0779030890617538,1.0719515635533405,1.0717089214321327,1.0820891251294802,1.0707222452311838,1.0767722590786888,1.0772727501100559,1.0785092615955503,1.0719392919284778,1.07904132308256,1.079307550976883,1.0842772339134863,1.0743834002279313,1.0734821038573998,1.084815137722466,1.0796485130284315,1.0745846036823528,1.0851334662271555,1.0682935263901512,1.0822993040097055,1.0744667955347589,1.0828463427311545,1.079553229032601,1.0759158143128635,1.0750193503524053,1.0784697313813678,1.0498760047150055,1.0755265139763326,1.0721478716400188,1.072127792175254,1.0707309688944118,1.064531030437154,1.0706725048065713,1.076768401741179,1.0694670173535599,1.0771243934675758,1.0711300614357968,1.0640219332854446,1.0640615163790779,1.0700515375690371,1.0738394004636331,1.0683987710971796,1.0679134047858243,1.0677204295288707,1.0590029219763752,1.0502864511829273,1.06475788073781,1.0753849586708373,1.0639847021757125,1.0513557889786824,1.0705805210395987,1.0720507891188995,1.0712818730217923,1.0627087714089791,1.0641697197593143,1.0653012190646105,1.0604267694146283,1.065141561557272,1.0636976212084615,1.054236749589117,1.069585624385072,1.0730554112535793,1.0734405040111568,1.0716365476070742,1.0747694945301205,1.0537584275744059,1.0607333849705263,1.0706866487917865,1.068368911772651,1.0732163527545064
17,1.0753566274436337,1.0597337166752279,1.0750693188524063,1.0665859411098242,1.0854203009962,1.0767806504655586,1.0700262146344877,1.0890184880724973,1.0819362282463947,1.0740358796035105,1.0844062785266604,1.0829801665001293,1.0781997312675151,1.0791048262158616,1.0911978774977378,1.082537087137662,1.0811223657462887,1.0831612115391887,1.0855926121551471,1.0836757845159397,1.0982689762286253,1.081305411342163,1.0964885311750563,1.0802912782249785,1.0744462019106942,1.0817534593087876,1.078570591421389,1.0764121892903586,1.085959380627471,1.0873783409091249,1.0830788905147455,1.0840775654049644,1.071595953809851,1.088264479710464,1.087809330926285,1.082211801183663,1.079771416018902,1.0809644825867923,1.0965658934560887,1.0874414970132538,1.072173908135861,1.0737535748149263,1.0756560202530225,1.0740306082205855,1.0830568181994766,1.082452578216981,1.074305964158204,1.067104137856011,1.0481872071801503,1.0635840664826761,1.0885140286969424,1.0817814519127975,1.0847187267990703,1.077875399306212,1.072066299641151,1.071781001134901,1.0821161309823715,1.0708433568117723,1.0768810262376196,1.0773918406070546,1.0786259379165561,1.072051096853528,1.0791163912201807,1.0794091135447819,1.0843587540496773,1.0744547540829352,1.0735511440087682,1.0849315171995755,1.0797766464596499,1.0746513498150991,1.0852380820026757,1.0682317149874536,1.0823649980474892,1.074571877559178,1.0829544913050684,1.079648693305433,1.0760171401049656,1.0750794556912353,1.0785550991309756,1.0499547871310373,1.0755219016564286,1.0722291341229684,1.0720320091438067,1.0707735850428377,1.0645300290446595,1.0706832272491984,1.0767980496672707,1.0695006656206663,1.0771742734195746,1.0711252883564082,1.0641095978842219,1.0640924453048657,1.0700328687859375,1.073833742187337,1.0683952941772652,1.06794519915024,1.0675729944782364,1.059019901988959,1.0503327267569076,1.0648433060160112,1.075419677317103,1.0640296286901276,1.051208612658581,1.070667114326461,1.0720742595640822,1.0713298373781575,1.062736218675155,1.0641833813769415,1.0653079187711607,1.0604528354018576,1.0651651381412832,1.063730997120188,1.0542972267094148,1.0696385454540844,1.073077686530074,1.0735049295088763,1.0716475622582597,1.0747778312382485,1.0537689742435374,1.0604934673607196,1.0706561004056747,1.0684026225698626,1.0732228966092707
18,1.0757211501988997,1.0599104145884224,1.0752967036899612,1.066822108900686,1.0856637025130045,1.0768639795681283,1.070056663325232,1.0890284432494481,1.0819225608290524,1.0740852084122414,1.0845188675115685,1.0829773465903625,1.0782245510732165,1.0791426566836304,1.0911579849327424,1.0825038745373528,1.0811436076442347,1.083190956724378,1.0855854078174247,1.083693702952252,1.0982624154310168,1.0813172992214541,1.0964814384825954,1.0802898186461496,1.0744482031076625,1.0817919020837066,1.078609935466003,1.0764307273519202,1.0859966357246846,1.087389957825128,1.0830963850775222,1.0840940292306036,1.071583374803747,1.0882531965843059,1.0878191930924697,1.0824318265413728,1.0799781882673818,1.0812178612743892,1.0966235961361537,1.0875041311629983,1.0720196064452223,1.073789556723669,1.0757048434417182,1.0739610466441594,1.0830238777592633,1.0824833200281105,1.0743034535749543,1.0671529158976043,1.0480814837203516,1.0630116061098909,1.0886227503516936,1.0817891260761958,1.0847765641441276,1.0778446463617213,1.0721767619112033,1.0718344891196983,1.0821310353716775,1.0709338707268725,1.076967887574176,1.0775044843573176,1.078723802216579,1.072151171829257,1.0791793680334196,1.079507787513713,1.0844241306993276,1.0745202556163136,1.0736147010746917,1.0850300160692248,1.0798939175240805,1.0747113937676047,1.0853364439749917,1.0681434193319952,1.082413802882899,1.0746574324335814,1.0830500660859617,1.0797237187860733,1.0760979448908352,1.075122924027452,1.0786259914103251,1.050014753832722,1.0755063708273838,1.0722986157262124,1.0719206353152693,1.070806680136013,1.0645589757496774,1.070680280199202,1.0768175478453692,1.0695255428859065,1.0772151030696273,1.0711165766872455,1.064166410613403,1.06447320392098,1.0700067779962725,1.0738265617937195,1.0683842333003915,1.0679658819067068,1.0674174303977104,1.059021312217442,1.0503783132637072,1.0649236436323137,1.0754466439492627,1.0640722198694998,1.0510543506389483,1.0707401400058285,1.0720984970394207,1.071368737312443,1.0627559356857503,1.064194710113029,1.0653126041377718,1.060477524298646,1.06518898162189,1.063741304399957,1.0543482542751192,1.0696782311379542,1.0731004391614725,1.0735633013544192,1.071646950235851,1.0747786083159057,1.0537777782379951,1.0602549673797514,1.070617362674692,1.0684296950028658,1.0732248518813003
19,1.0760079980367847,1.0600512283289611,1.0754869844380701,1.0670184612433453,1.0858667161227147,1.076937108096062,1.0700715191878856,1.08903759934244,1.081917622592933,1.07409433229391,1.084592600709352,1.0829518949377603,1.0782341778385107,1.079165044401887,1.0911509687781775,1.0825049266221687,1.081158463820503,1.0832188525964739,1.0855862149116051,1.0837007572434272,1.0982516489656529,1.0813255880271924,1.0964677292543583,1.0803149156930802,1.0744848085310408,1.081817952012064,1.078636006918366,1.0764451804524442,1.0860298061530589,1.0874017279086798,1.0831088379810054,1.084103508896087,1.0715658678775202,1.0882368734526227,1.087827129842225,1.0826123098179872,1.0801433363000847,1.0814218149922983,1.0967036302362747,1.0875593176170903,1.0718361357971924,1.073808795009282,1.0757355454873674,1.0738779977116377,1.0829804253056112,1.0825021365334966,1.074324548284149,1.0671491849500867,1.047967517756514,1.0623888385439342,1.0887021860311992,1.0817848383714463,1.0848258628275702,1.0778110732596702,1.0722785237589214,1.071867044786989,1.0821369938453604,1.070994463731927,1.077021029672049,1.0776045169415496,1.078791327553622,1.0722365311208506,1.0792310466916153,1.0795766907281892,1.0844706218195395,1.0745649153427868,1.0736570677019672,1.0851100542865397,1.0799953851677557,1.07476436730639,1.0854280863539514,1.0680240834000738,1.0824433623784109,1.074721479719486,1.0831283379873173,1.0797797301480665,1.0761624195352073,1.0751516347515102,1.0786868705322772,1.0500614813228355,1.075475911776524,1.072356445953939,1.0717917382387343,1.070829566935005,1.0646216494946041,1.0706673033951155,1.0768267179038626,1.0695424876546387,1.077255891920501,1.0711110109750654,1.0641976762925753,1.0650069293300826,1.0699796400053894,1.0738189306779065,1.068373362057257,1.0679796141288498,1.0672466425563842,1.0590103377486986,1.0504229284158368,1.0649888543642778,1.075464966975984,1.0641081438316249,1.0508867097864907,1.0707930959603247,1.0721235316514626,1.0713978881698725,1.0627670772697653,1.0642024037299984,1.0653153958784585,1.0604974161903256,1.0652054113319136,1.0637357945620736,1.0543912346675541,1.0697074765510397,1.0731223993447412,1.073613867562531,1.0716425299804724,1.0747763712865943,1.0537818201325213,1.0600158706948521,1.0705860926781468,1.0684523673789414,1.073227064831019
20,1.0761896981780266,1.0601656500153627,1.075646628614029,1.0671843909519236,1.086035759632435,1.0770002588148309,1.070073271538091,1.0890461865700596,1.0819242991765605,1.0740774253368346,1.0846417722903388,1.0829006522239233,1.0782205449116216,1.0791640737711412,1.091174935319763,1.0825414774458029,1.0811667866124148,1.0832438635636361,1.085598695126119,1.0836895330643146,1.098232802993274,1.0813293087473195,1.0964498468169666,1.0803657297137972,1.0745559669102631,1.0818347284181526,1.0786527342280348,1.0764514111355963,1.0860568042076808,1.0874152483273587,1.0831161143417702,1.0841080601166446,1.07154364774245,1.088213912860386,1.0878328797482038,1.082762615098543,1.0802759093424623,1.0815827874466297,1.096838168347544,1.087607080768496,1.0716310635437458,1.0738094736226493,1.075748824846605,1.0737822782354647,1.082924797445043,1.0825112429346944,1.0743595554747398,1.067096282439128,1.0478419158468126,1.061713830079388,1.088745531985094,1.0817718232879803,1.084867951622483,1.0777721583952706,1.0723698485682567,1.071881823075232,1.0821375245534857,1.0710315826732224,1.0770411429859768,1.077685651287478,1.0788307230685263,1.0723072681160994,1.0792752829279193,1.0796086385337238,1.0844973092594725,1.0745836894981957,1.0736720541282965,1.0851705579832467,1.080079621807465,1.0748085190921242,1.0855108359059933,1.0678773706553697,1.0824516881874473,1.0747662649345222,1.0831861668183387,1.0798173395950124,1.0762131241228605,1.0751654285353622,1.0787412713365498,1.0500989167755714,1.0754297277636562,1.0724034029262355,1.071646074819651,1.0708416633750413,1.0646979537516281,1.0706483018619026,1.0768267243074288,1.0695514515083993,1.0773012081552233,1.0711110925797955,1.06421108382435,1.0655493958842648,1.0699564396210777,1.073810387828102,1.0683694062359024,1.0679890914931833,1.0670525518665515,1.0589897614299568,1.0504643433514214,1.065031403475104,1.0754751334853363,1.064134437657691,1.0507023604740742,1.0708233985260942,1.0721457438592448,1.0714177922314776,1.0627697143949195,1.0642032014910412,1.0653168637196926,1.0605055823348204,1.065207977715258,1.0637238590460745,1.0544276213021406,1.06972933071352,1.073139245865078,1.073654402877273,1.0716400523310965,1.0747758447923323,1.0537781789898144,1.059773640723911,1.0705617081159247,1.0684700373953258,1.0732296820578289
21,1.07628126292402,1.0602612433292053,1.0757811559497705,1.0673269360931261,1.0861787141603054,1.0770532045283694,1.0700638521526646,1.0890513037734495,1.0819420102745911,1.074044885928143,1.0846771433785705,1.082835089250089,1.0781815988831647,1.0791364515093393,1.0912065843221375,1.0825937569012305,1.0811704522167231,1.0832651773833264,1.0856250111788255,1.0836529758877658,1.0982045939756306,1.081327286058682,1.096429947833844,1.080424279455681,1.0746424076565293,1.081844461950853,1.078663091556054,1.0764482088598972,1.086077123531823,1.0874322961401979,1.0831201628802252,1.0841098233577626,1.0715164074776302,1.0881833684631925,1.0878353135867775,1.0828905032481488,1.0803827346129038,1.0817097470749353,1.0970225061712524,1.0876477071226327,1.0714220416965026,1.0737933384377145,1.0757501895615942,1.073677554416726,1.082856818595618,1.0825140589091358,1.0743702890743447,1.0670115173883852,1.047704546748683,1.0610030570956805,1.0887526416608921,1.0817506648132946,1.0849047417735336,1.077726898696457,1.0724530531989074,1.0718858090430463,1.082138392634051,1.0710556930799036,1.0770421578382074,1.0777486900775184,1.0788576738365865,1.0723662844391957,1.0793176957599995,1.0796287919919756,1.084510400978409,1.0745951019903845,1.0736782092373283,1.0852138326798388,1.080149415101732,1.074844823219406,1.085584265224531,1.0677150151500865,1.0824433814401253,1.0748009112283041,1.0832275249382832,1.0798403321966958,1.0762532103459173,1.0751657554377028,1.0787918950989028,1.0501289383829562,1.0753719638579058,1.0724414847426755,1.0714882562209722,1.0708450027460368,1.0647626579446656,1.0706269382110194,1.076820756223679,1.0695522067800174,1.0773492459861531,1.071114424076857,1.06421342824167,1.0660289045091338,1.0699390872369627,1.0738000653099593,1.0683748066658594,1.067994891907129,1.0668336113090318,1.0589625639136047,1.0504979653199757,1.0650500713953988,1.0754780481675486,1.064149654280654,1.0505029772442334,1.070835211787526,1.0721608026318834,1.0714297861259117,1.062764213540154,1.0641939771031514,1.065317843274353,1.0604966937355704,1.0651961677949542,1.0637130700288109,1.054458636978887,1.069746254163575,1.0731471371095072,1.073683490452358,1.0716378605674124,1.0747802852283657,1.0537669300792951,1.0595282273830415,1.0705371131908858,1.0684806086055048,1.0732311810289805
